gps_time,gps_seconds,baseline_length(m),heading(deg),pitch(deg),hdg_stdev(deg),ptch_stdev(deg),num_sats_used,sol_source,solution_status,position_type
2021-04-22 15:25:31.799,1303572331.800000,-1.0000000,315.1137085,-1.4100342,0.2910462,0.5294589,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:31.849,1303572331.850000,-1.0000000,315.1160583,-1.0364380,0.2908017,0.5293360,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:31.900,1303572331.900000,-1.0000000,315.1736145,-1.3064575,0.2914896,0.5303587,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:31.950,1303572331.950000,-1.0000000,315.0505066,-1.5728455,0.2905436,0.5276950,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.000,1303572332.000000,-1.0000000,315.1456604,-1.5006409,0.2913765,0.5290734,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.049,1303572332.050000,-1.0000000,315.1345825,-1.6203308,0.2911915,0.5292326,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.099,1303572332.100000,-1.0000000,315.1409912,-1.2867126,0.2924194,0.5325688,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.150,1303572332.150000,-1.0000000,315.0148621,-1.4218445,0.2916387,0.5299063,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.200,1303572332.200000,-1.0000000,315.0809937,-1.3312378,0.2907513,0.5292049,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.250,1303572332.250000,-1.0000000,315.1733704,-1.2092590,0.2879823,0.5143327,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.299,1303572332.300000,-1.0000000,315.0742798,-1.3249512,0.2869343,0.5140040,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.349,1303572332.350000,-1.0000000,315.0904846,-1.2994995,0.2868993,0.5141470,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.400,1303572332.400000,-1.0000000,315.1509399,-1.8276367,0.2855214,0.5106924,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.450,1303572332.450000,-1.0000000,314.9811096,-1.2126160,0.2851020,0.5128546,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.500,1303572332.500000,-1.0000000,315.0419617,-1.3096619,0.2843425,0.5114313,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.549,1303572332.550000,-1.0000000,315.0803528,-1.0468140,0.2847839,0.5139804,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.599,1303572332.600000,-1.0000000,315.0216370,-1.4846497,0.2850674,0.5135003,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.650,1303572332.650000,-1.0000000,315.1829529,-1.2037659,0.2838728,0.5124887,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.700,1303572332.700000,-1.0000000,315.1039429,-1.1884766,0.2839674,0.5128997,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.750,1303572332.750000,-1.0000000,315.1165466,-1.2892151,0.2840826,0.5132920,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.849,1303572332.850000,-1.0000000,315.1974182,-1.6086731,0.2840060,0.5100861,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.900,1303572332.900000,-1.0000000,315.0652771,-1.7669983,0.2840148,0.5088740,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:32.950,1303572332.950000,-1.0000000,315.0490723,-1.1349182,0.2863578,0.5134712,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.000,1303572333.000000,-1.0000000,315.1406555,-1.2062683,0.2856155,0.5127223,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.049,1303572333.050000,-1.0000000,314.9671021,-1.1579285,0.2854922,0.5122221,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.099,1303572333.100000,-1.0000000,315.0458984,-1.4408875,0.2864514,0.5123418,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.150,1303572333.150000,-1.0000000,315.0184937,-1.2849426,0.2874851,0.5143940,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.200,1303572333.200000,-1.0000000,315.0960999,-1.3080750,0.2880458,0.5149047,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.250,1303572333.250000,-1.0000000,315.1920166,-1.2920227,0.2880830,0.5149660,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.299,1303572333.300000,-1.0000000,315.1429138,-1.4584351,0.2860877,0.5112621,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.349,1303572333.350000,-1.0000000,315.0498962,-1.2996216,0.2867050,0.5119222,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.400,1303572333.400000,-1.0000000,315.1375122,-1.2247925,0.2860486,0.5109693,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.450,1303572333.450000,-1.0000000,315.1175842,-0.9281616,0.2857709,0.5117466,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.500,1303572333.500000,-1.0000000,315.1854553,-1.4852905,0.2853670,0.5098990,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.549,1303572333.550000,-1.0000000,315.2030945,-1.3817444,0.2852242,0.5100148,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.599,1303572333.600000,-1.0000000,315.1434326,-1.0227661,0.2861377,0.5121221,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.650,1303572333.650000,-1.0000000,315.0100403,-1.4382629,0.2863840,0.5118445,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.700,1303572333.700000,-1.0000000,315.1707764,-1.3770752,0.2875207,0.5134485,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.750,1303572333.750000,-1.0000000,315.1264954,-1.2002869,0.2866107,0.5122145,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.799,1303572333.800000,-1.0000000,315.2093811,-1.3374634,0.2890114,0.5163526,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.849,1303572333.850000,-1.0000000,315.1838989,-1.0722961,0.2882570,0.5157137,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.900,1303572333.900000,-1.0000000,315.1970215,-1.3618774,0.2880757,0.5150950,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:33.950,1303572333.950000,-1.0000000,315.2217102,-1.5983582,0.2882667,0.5145367,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.000,1303572334.000000,-1.0000000,315.1211548,-1.0394592,0.2880756,0.5151147,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.049,1303572334.050000,-1.0000000,315.1048279,-1.0175476,0.2863158,0.5119643,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.099,1303572334.100000,-1.0000000,315.2027283,-1.3023071,0.2863329,0.5120840,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.150,1303572334.150000,-1.0000000,315.1801758,-1.5488281,0.2852077,0.5088782,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.200,1303572334.200000,-1.0000000,315.1747742,-1.6315308,0.2841502,0.5070844,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.250,1303572334.250000,-1.0000000,315.1713562,-0.8917236,0.2831825,0.5067177,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.299,1303572334.300000,-1.0000000,315.3442383,-1.9345703,0.4455596,1.0675520,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.349,1303572334.350000,-1.0000000,315.2866821,-2.4971008,0.4448983,1.0630324,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.400,1303572334.400000,-1.0000000,315.2886963,-2.0601196,0.4448510,1.0647391,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.450,1303572334.450000,-1.0000000,315.0975342,-1.5622864,0.4452806,1.0661969,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.500,1303572334.500000,-1.0000000,315.1672058,-1.9200745,0.4450783,1.0659484,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.549,1303572334.550000,-1.0000000,315.3762207,-2.2119446,0.4479009,1.0729902,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.599,1303572334.600000,-1.0000000,315.3798523,-1.5758972,0.4484699,1.0747135,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.650,1303572334.650000,-1.0000000,315.2113647,-1.7419739,0.4499110,1.0773987,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.700,1303572334.700000,-1.0000000,315.2129517,-1.4039612,0.4486509,1.0752306,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.750,1303572334.750000,-1.0000000,315.3588867,-1.9863586,0.4510926,1.0805209,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.799,1303572334.800000,-1.0000000,315.2030029,-2.4335022,0.4562608,1.0895857,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.849,1303572334.850000,-1.0000000,315.1138916,-2.1697388,0.4577296,1.0965564,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.900,1303572334.900000,-1.0000000,315.3386841,-1.7446899,0.4571005,1.0951663,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:34.950,1303572334.950000,-1.0000000,315.3839722,-2.0198975,0.4552453,1.0887729,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.000,1303572335.000000,-1.0000000,315.1997681,-2.6219177,0.4560684,1.0891652,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.049,1303572335.050000,-1.0000000,315.1975708,-2.0955200,0.4569464,1.0927076,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.099,1303572335.100000,-1.0000000,315.1686096,-1.3412781,0.4590244,1.1016902,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.150,1303572335.150000,-1.0000000,315.1491699,-1.6888733,0.4573052,1.0960375,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.200,1303572335.200000,-1.0000000,315.2258911,-2.6850586,0.4569485,1.0918289,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.250,1303572335.250000,-1.0000000,315.2265015,-1.6140137,0.4553207,1.0900685,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.299,1303572335.300000,-1.0000000,315.1809082,-1.3435669,0.2748089,0.4967617,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.349,1303572335.350000,-1.0000000,315.1528015,-1.3775635,0.2750689,0.4971676,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.400,1303572335.400000,-1.0000000,315.2322388,-1.0960693,0.2753899,0.4985593,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.450,1303572335.450000,-1.0000000,315.1851196,-1.1810913,0.2748086,0.4976604,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.500,1303572335.500000,-1.0000000,315.2594299,-1.4025879,0.2739754,0.4955095,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.549,1303572335.550000,-1.0000000,315.1264648,-1.6495056,0.2734361,0.4940329,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.599,1303572335.600000,-1.0000000,315.1576233,-1.1664734,0.2743258,0.4960909,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.650,1303572335.650000,-1.0000000,315.3060303,-1.4236755,0.2734425,0.4950673,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.700,1303572335.700000,-1.0000000,315.2623596,-1.4984741,0.2733261,0.4947984,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.750,1303572335.750000,-1.0000000,315.0952759,-1.1880798,0.2726802,0.4939067,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.799,1303572335.800000,-1.0000000,315.2677917,-1.0655823,0.2726868,0.4952809,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.849,1303572335.850000,-1.0000000,315.1453552,-1.4523010,0.2720918,0.4928835,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.900,1303572335.900000,-1.0000000,315.2652588,-1.2133789,0.2719701,0.4931272,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:35.950,1303572335.950000,-1.0000000,315.2902832,-1.3150940,0.2708133,0.4908992,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.000,1303572336.000000,-1.0000000,315.2839661,-1.2719727,0.2701231,0.4896419,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.049,1303572336.050000,-1.0000000,315.1709290,-1.1812744,0.2707984,0.4911939,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.099,1303572336.100000,-1.0000000,315.2182312,-1.3913574,0.2702494,0.4900877,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.150,1303572336.150000,-1.0000000,315.1024475,-1.2187195,0.2704665,0.4900212,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.200,1303572336.200000,-1.0000000,315.2170410,-1.5234680,0.2702149,0.4891286,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.299,1303572336.300000,-1.0000000,315.1549988,-1.2096558,0.2692242,0.4879109,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.349,1303572336.350000,-1.0000000,315.0943604,-1.2174072,0.2696240,0.4881831,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.400,1303572336.400000,-1.0000000,315.2704163,-1.3927307,0.2682032,0.4854674,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.450,1303572336.450000,-1.0000000,315.2008667,-1.3565674,0.2676575,0.4846580,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.500,1303572336.500000,-1.0000000,315.2553406,-1.5736084,0.2687713,0.4861980,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.549,1303572336.550000,-1.0000000,315.1890869,-0.8067932,0.2687384,0.4873221,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.599,1303572336.600000,-1.0000000,315.2475891,-1.2893066,0.2680234,0.4856091,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.650,1303572336.650000,-1.0000000,315.2142944,-1.4400024,0.2677195,0.4848352,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.700,1303572336.700000,-1.0000000,315.1530457,-1.2313232,0.2673116,0.4845706,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.750,1303572336.750000,-1.0000000,315.2167053,-1.2436523,0.2665342,0.4836103,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.799,1303572336.800000,-1.0000000,315.2377319,-1.4194641,0.2653065,0.4816254,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.849,1303572336.850000,-1.0000000,315.1468201,-1.4430847,0.2663077,0.4831503,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.900,1303572336.900000,-1.0000000,315.3219910,-1.5267334,0.2658199,0.4823298,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:36.950,1303572336.950000,-1.0000000,315.2357178,-1.4931641,0.2660058,0.4830393,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.000,1303572337.000000,-1.0000000,315.1340027,-1.0392151,0.2659070,0.4841207,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.049,1303572337.050000,-1.0000000,315.1999512,-1.2956543,0.2652807,0.4822573,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.099,1303572337.100000,-1.0000000,315.2496948,-1.1632996,0.2650246,0.4818954,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.150,1303572337.150000,-1.0000000,315.0609436,-1.2722168,0.2660238,0.4832514,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.200,1303572337.200000,-1.0000000,315.2509460,-1.4613953,0.2659925,0.4828823,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.250,1303572337.250000,-1.0000000,315.1856079,-1.1869202,0.2516650,0.4544875,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.299,1303572337.300000,-1.0000000,315.2211304,-1.1713562,0.2505631,0.4535444,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.349,1303572337.350000,-1.0000000,315.2478027,-1.4148560,0.2512490,0.4544815,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.400,1303572337.400000,-1.0000000,315.2214661,-1.2808838,0.2517565,0.4556808,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.450,1303572337.450000,-1.0000000,315.2200623,-1.2055054,0.2504897,0.4531796,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.500,1303572337.500000,-1.0000000,315.2459717,-1.4755859,0.2500609,0.4522754,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.549,1303572337.550000,-1.0000000,315.1443481,-1.4682007,0.2500518,0.4523311,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.599,1303572337.600000,-1.0000000,315.1725464,-1.1607056,0.2501679,0.4536205,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.650,1303572337.650000,-1.0000000,315.2543640,-1.3209534,0.2491441,0.4518960,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.700,1303572337.700000,-1.0000000,315.2064819,-1.4161072,0.2488424,0.4506691,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.750,1303572337.750000,-1.0000000,315.1467590,-1.6099548,0.2499900,0.4529825,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.799,1303572337.800000,-1.0000000,315.2832642,-1.4990540,0.2501165,0.4532984,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.849,1303572337.850000,-1.0000000,315.2527771,-1.2049866,0.2490040,0.4511625,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.900,1303572337.900000,-1.0000000,315.2370911,-1.5265198,0.2490357,0.4503601,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:37.950,1303572337.950000,-1.0000000,315.2969971,-1.4017639,0.2498280,0.4520062,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.000,1303572338.000000,-1.0000000,315.2409668,-1.3839417,0.2493372,0.4509088,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.049,1303572338.050000,-1.0000000,315.2383728,-1.2168579,0.2499636,0.4522487,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.099,1303572338.100000,-1.0000000,315.1463623,-1.3706360,0.2502734,0.4522883,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.150,1303572338.150000,-1.0000000,315.2351685,-1.3334351,0.2496863,0.4516572,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.200,1303572338.200000,-1.0000000,315.1504822,-1.4782410,0.2495352,0.4509182,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.250,1303572338.250000,-1.0000000,315.1505737,-1.4196167,0.2506941,0.4531387,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.299,1303572338.300000,-1.0000000,315.1122437,-1.3368225,0.2510728,0.4538658,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.349,1303572338.350000,-1.0000000,315.2612305,-1.6321716,0.2511980,0.4538749,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.400,1303572338.400000,-1.0000000,315.2096558,-1.3068542,0.2521743,0.4556527,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.450,1303572338.450000,-1.0000000,315.1828918,-1.2833557,0.2518848,0.4553280,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.500,1303572338.500000,-1.0000000,315.3210754,-1.4219971,0.2512891,0.4540857,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.549,1303572338.550000,-1.0000000,315.2702637,-1.2141418,0.2518194,0.4568063,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.599,1303572338.600000,-1.0000000,315.1653442,-1.2972717,0.2524280,0.4579643,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.650,1303572338.650000,-1.0000000,315.1808167,-1.4304810,0.2513689,0.4559868,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.700,1303572338.700000,-1.0000000,315.2352905,-1.2832642,0.2514113,0.4559253,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.750,1303572338.750000,-1.0000000,315.1233826,-1.2525024,0.2523924,0.4582301,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.799,1303572338.800000,-1.0000000,315.1959534,-1.4208069,0.2510116,0.4562498,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.849,1303572338.850000,-1.0000000,315.2266846,-1.4855347,0.2505335,0.4553228,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.900,1303572338.900000,-1.0000000,315.2505493,-1.6166382,0.2505831,0.4557866,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:38.950,1303572338.950000,-1.0000000,315.1347961,-1.3448792,0.2503330,0.4566058,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.000,1303572339.000000,-1.0000000,315.2200623,-1.1969604,0.2501638,0.4571322,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.049,1303572339.050000,-1.0000000,315.2301331,-1.5241699,0.2499743,0.4559404,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.099,1303572339.100000,-1.0000000,315.1849365,-1.5375061,0.2497118,0.4552670,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.150,1303572339.150000,-1.0000000,315.2912903,-1.1732788,0.2483843,0.4542668,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.200,1303572339.200000,-1.0000000,315.2834778,-1.3000183,0.2481865,0.4538003,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.299,1303572339.300000,-1.0000000,315.2932129,-1.4805908,0.2526302,0.4606361,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.349,1303572339.350000,-1.0000000,315.2446899,-1.1924133,0.2529535,0.4613726,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.400,1303572339.400000,-1.0000000,315.2543640,-1.2666626,0.2518792,0.4594775,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.450,1303572339.450000,-1.0000000,315.3417053,-1.5097656,0.2517543,0.4590386,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.500,1303572339.500000,-1.0000000,315.2101135,-1.2923279,0.2512396,0.4579283,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.549,1303572339.550000,-1.0000000,315.2234497,-1.5730591,0.2516761,0.4582600,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.599,1303572339.600000,-1.0000000,315.2743530,-1.2795715,0.2516621,0.4594092,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.650,1303572339.650000,-1.0000000,315.2206116,-1.4833984,0.2510669,0.4578874,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.700,1303572339.700000,-1.0000000,315.3011475,-1.3741760,0.2515994,0.4592662,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.750,1303572339.750000,-1.0000000,315.3034973,-1.3494568,0.2508369,0.4578423,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.799,1303572339.800000,-1.0000000,315.2786865,-1.4458923,0.2505107,0.4574873,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.849,1303572339.850000,-1.0000000,315.2959900,-1.4049072,0.2500593,0.4572152,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.900,1303572339.900000,-1.0000000,315.1853638,-1.4873352,0.2503254,0.4575098,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:39.950,1303572339.950000,-1.0000000,315.2580566,-1.5682678,0.2496817,0.4568341,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.000,1303572340.000000,-1.0000000,315.2858276,-1.2400513,0.2498732,0.4579044,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.049,1303572340.050000,-1.0000000,315.2355957,-1.3411560,0.2487396,0.4553845,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.099,1303572340.100000,-1.0000000,315.2191162,-1.3631592,0.2488787,0.4556079,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.150,1303572340.150000,-1.0000000,315.2755737,-1.2136230,0.2487195,0.4552973,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.200,1303572340.200000,-1.0000000,315.1804810,-1.4191589,0.2496248,0.4559403,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.250,1303572340.250000,-1.0000000,315.2160034,-1.5427246,0.2500042,0.4561089,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.299,1303572340.300000,-1.0000000,315.2920532,-1.2979126,0.2486958,0.4546396,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.349,1303572340.350000,-1.0000000,315.2412109,-1.3088684,0.2487504,0.4547165,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.400,1303572340.400000,-1.0000000,315.1992188,-1.3934326,0.2491572,0.4552968,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.450,1303572340.450000,-1.0000000,315.1892700,-1.5162964,0.2508691,0.4580978,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.500,1303572340.500000,-1.0000000,315.2715149,-1.4837036,0.2496902,0.4559387,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.549,1303572340.550000,-1.0000000,315.3069763,-1.3688354,0.2506164,0.4578571,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.599,1303572340.600000,-1.0000000,315.2671509,-1.4936218,0.2521556,0.4595826,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.650,1303572340.650000,-1.0000000,315.1445618,-1.2285461,0.2526588,0.4606417,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.700,1303572340.700000,-1.0000000,315.2121887,-1.4200439,0.2526092,0.4602514,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.750,1303572340.750000,-1.0000000,315.2317505,-1.5129395,0.2519563,0.4586265,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.799,1303572340.800000,-1.0000000,315.2752075,-1.2143250,0.2504694,0.4563438,34,4,SOL_COMPUTED,NARROW_INT
